frequency	# of variants
0.0002	5.55886696631e-06
0.00021	5.32300258532e-06
0.0002205	5.09685263606e-06
0.000231525	4.8801640954e-06
0.00024310125	4.67268218174e-06
0.0002552563125	4.47415011397e-06
0.000268019128125	4.28430910276e-06
0.000281420084531	4.1028985768e-06
0.000295491088758	3.92965661866e-06
0.000310265643196	3.76432051039e-06
0.000325778925355	3.60662743641e-06
0.000342067871623	3.45631524256e-06
0.000359171265204	3.31312326611e-06
0.000377129828465	3.17679319111e-06
0.000395986319888	3.04706990257e-06
0.000415785635882	2.92370234779e-06
0.000436574917676	2.80644433587e-06
0.00045840366356	2.69505534261e-06
0.000481323846738	2.58930120916e-06
0.000505390039075	2.48895484154e-06
0.000530659541029	2.39379680387e-06
0.00055719251808	2.30361587147e-06
0.000585052143984	2.21820953305e-06
0.000614304751184	2.13738442858e-06
0.000645019988743	2.06095672992e-06
0.00067727098818	1.9887525061e-06
0.000711134537589	1.9206080442e-06
0.000746691264468	1.85637015653e-06
0.000784025827692	1.79589649311e-06
0.000823227119076	1.73905585697e-06
0.00086438847503	1.68572856175e-06
0.000907607898782	1.63580684001e-06
0.000952988293721	1.58919533418e-06
0.00100063770841	1.54581168265e-06
0.00105066959383	1.50558726395e-06
0.00110320307352	1.46846811074e-06
0.00115836322719	1.43441606084e-06
0.00121628138855	1.40341020008e-06
0.00127709545798	1.37544867986e-06
0.00134095023088	1.35055100576e-06
0.00140799774242	1.32876092015e-06
0.00147839762955	1.31015006448e-06
0.00155231751102	1.29482262252e-06
0.00162993338657	1.28292124668e-06
0.0017114300559	1.27463469241e-06
0.0017970015587	1.27020766995e-06
0.00188685163663	1.26995371786e-06
0.00198119421847	1.27427215225e-06
0.00208025392939	1.28367064342e-06
0.00218426662586	1.29879563362e-06
0.00229347995715	1.32047391563e-06
0.00240815395501	1.3497703065e-06
0.00252856165276	1.3880690656e-06
0.0026549897354	1.4371910225e-06
0.00278773922217	1.49956579984e-06
0.00292712618327	1.57849129455e-06
0.00307348249244	1.67853565426e-06
0.00322715661706	1.80617996529e-06
0.00338851444791	1.97088387386e-06
0.00355794017031	2.18692727739e-06
0.00373583717882	2.47675019395e-06
0.00392262903777	2.87735215406e-06
0.00411876048965	3.45335089723e-06
0.00432469851414	4.32554655396e-06
0.00454093343984	5.73780997559e-06
0.00476798011184	8.21718388648e-06
0.00500637911743	1.27781632992e-05
0.0052566980733	6.66259273032e-06
0.00551953297696	31.467956891
0.00579550962581	130.121620355
0.0060852851071	5.79014654114e-05
0.00638954936246	1.67754629463e-05
0.00670902683058	6.8209894019e-06
0.00704447817211	6.02767353267e-06
0.00739670208072	5.30984044253e-06
0.00776653718475	3.71463614846e-06
0.00815486404399	2.21859994973e-06
0.00856260724619	1.23795424535e-06
0.0089907376085	7.20433356922e-07
0.00944027448892	4.71354990768e-07
0.00991228821337	3.39093173248e-07
0.010407902624	2.57850011904e-07
0.0109282977552	2.06189938549e-07
0.011474712643	1.68488395277e-07
0.0120484482752	1.37356306359e-07
0.0126508706889	1.12098683998e-07
0.0132834142234	9.20727683523e-08
0.0139475849345	7.61144040112e-08
0.0146449641812	6.32613545502e-08
0.0153772123903	5.28398655271e-08
0.0161460730098	4.43546413146e-08
0.0169533766603	3.74177021399e-08
0.0178010454933	3.17189115851e-08
0.018691097768	2.70115621385e-08
0.0196256526564	2.31012106769e-08
0.0206069352892	1.98353904344e-08
0.0216372820537	1.70944928439e-08
0.0227191461564	1.47842224468e-08
0.0238551034642	1.28296707379e-08
0.0250478586374	1.11708106504e-08
0.0263002515693	9.75912829166e-09
0.0276152641477	8.55511731355e-09
0.0289960273551	7.52640792027e-09
0.0304458287229	6.64635600195e-09
0.031968120159	5.89296504762e-09
0.033566526167	5.24805056437e-09
0.0352448524753	4.6965840912e-09
0.0370070950991	4.22617341005e-09
0.038857449854	3.82664921736e-09
0.0408003223467	3.48973811227e-09
0.0428403384641	3.20880869202e-09
0.0449823553873	2.97868286195e-09
0.0472314731566	2.79550907649e-09
0.0495930468145	2.65669902563e-09
0.0520726991552	2.56093538556e-09
0.0546763341129	2.50826737523e-09
0.0574101508186	2.50032599121e-09
0.0602806583595	2.54071765093e-09
0.0632946912775	2.6357053528e-09
0.0664594258414	2.79538617205e-09
0.0697823971334	3.03578357344e-09
0.0732715169901	3.38274689836e-09
0.0769350928396	3.87972017224e-09
0.0807818474816	4.60466675722e-09
0.0848209398557	5.71168436016e-09
0.0890619868485	7.5523805839e-09
0.0935150861909	1.11351463966e-08
0.0981908405004	2.09044337876e-08
0.103100382525	0.700185989367
